cliente_id;nombre_cliente;segmento_cliente;ciudad;edad;ingreso_estimado;producto;saldo_producto;cupo_credito;fecha_vencimiento;fecha_movimiento;categoria_consumo;monto_consumo;canal;estado_producto
C000147;Cliente 0147;Premium;Quito;59,0;3968,35;Tarjeta De Crédito;1949,43;8100,0;2027-12-28;2025-03-31;Others;164,63;App;Activo
C001444;Cliente 1444;Mass;Loja;38,0;704,13;Crédito Vehicular;12357,17;0,0;2030-04-22;2025-07-17;No Aplica;0,0;Pos;Activo
C001472;Cliente 1472;Affluent;Guayaquil;43,0;3510,21;Crédito Hipotecario;56421,82;0,0;2030-10-30;2025-05-12;No Aplica;0,0;Branch;Activo
C000954;Cliente 0954;Mass;Quito;29,0;957,23;Crédito Vehicular;18443,52;0,0;2032-05-08;2026-06-20;No Aplica;0,0;Web;Activo
C001857;Cliente 1857;Mass;Guayaquil;44,0;888,12;Crédito Vehicular;19996,87;0,0;2030-03-29;2026-01-04;No Aplica;0,0;App;Activo
C001266;Cliente 1266;Mass;Quito;34,0;1466,84;Cuenta De Ahorros;-100,0;0,0;;2026-08-23;No Aplica;0,0;Branch;Activo
C000962;Cliente 0962;Joven;Guayaquil;26,0;814,83;Cuenta Corriente;3146,45;0,0;;2026-08-12;No Aplica;0,0;Atm;Activo
C000597;Cliente 0597;Affluent;Guayaquil;61,0;3321,62;Cuenta Corriente;11693,49;0,0;;2025-09-22;No Aplica;0,0;Branch;Activo
C000722;Cliente 0722;Affluent;Guayaquil;47,0;2116,37;Tarjeta De Crédito;1879,85;5100,0;2027-12-19;2025-03-05;Supermarket;94,91;Pos;Activo
C000073;Cliente 0073;Premium;Quito;39,0;7344,02;Tarjeta De Crédito;4193,81;12300,0;2027-05-13;2026-08-11;Supermarket;1128,73;App;Activo
C001338;Cliente 1338;Joven;Cuenca;52,0;515,06;Cuenta De Ahorros;787,31;0,0;;2025-07-26;No Aplica;0,0;Branch;Activo
C000899;Cliente 0899;Mass;Guayaquil;45,0;973,05;Cuenta Corriente;1493,73;0,0;;2025-10-21;No Aplica;0,0;Atm;Activo
C000851;Cliente 0851;Joven;Quito;24,0;1043,27;Crédito Vehicular;12587,65;0,0;2028-02-04;2025-08-17;No Aplica;0,0;App;Activo
C000965;Cliente 0965;Mass;Ambato;39,0;1087,12;Tarjeta De Crédito;745,58;1700,0;2027-10-11;2026-02-03;Travel;464,83;App;Activo
C001414;Cliente 1414;Premium;Guayaquil;54,0;3373,15;Crédito Vehicular;27985,8;0,0;2027-12-21;2026-06-08;No Aplica;0,0;Atm;Activo
C001130;Cliente 1130;Mass;Guayaquil;18,0;488,53;Tarjeta De Crédito;170,3;800,0;2027-10-08;2025-08-05;Travel;25,6;Web;Activo
C001143;Cliente 1143;Premium;Guayaquil;20,0;7075,0;Tarjeta De Crédito;10886,1;20300,0;2030-03-08;2026-03-29;Others;622,12;Pos;Activo
C001885;Cliente 1885;Joven;Manta;41,0;829,99;Tarjeta De Crédito;446,5;2000,0;2028-10-13;2025-04-29;Travel;28,1;App;Activo
C000678;Cliente 0678;Affluent;Quito;39,0;2492,72;Cuenta Corriente;3593,99;0,0;;2025-05-01;No Aplica;0,0;Pos;Activo
C000916;Cliente 0916;Joven;Manta;61,0;817,5;Cuenta Corriente;-100,0;0,0;;2025-09-11;No Aplica;0,0;Web;Activo
C002119;Cliente 2119;Mass;Ambato;55,0;895,5;Tarjeta De Crédito;1124,13;2600,0;2029-07-20;2025-06-29;Entertainment;151,73;App;Activo
C000817;Cliente 0817;Premium;Quito;46,0;6827,21;Cuenta De Ahorros;21762,01;0,0;;2025-10-12;No Aplica;0,0;Branch;Activo
C000322;Cliente 0322;Affluent;Quito;40,0;1897,67;Tarjeta De Crédito;1566,1;3200,0;2029-07-31;2026-05-10;Education;104,21;Web;Activo
C000938;Cliente 0938;Mass;Loja;36,0;886,8;Tarjeta De Crédito;935,76;2100,0;2028-09-09;2025-02-23;Education;43,43;Pos;Activo
C001368;Cliente 1368;Affluent;Guayaquil;48,0;2416,08;Tarjeta De Crédito;560,74;6300,0;2027-08-01;2025-08-17;Streaming;239,99;App;Activo
C001871;Cliente 1871;Affluent;Cuenca;45,0;1392,55;Cuenta De Ahorros;6998,51;0,0;;2026-07-18;No Aplica;0,0;App;Activo
C000465;Cliente 0465;Mass;Guayaquil;45,0;863,89;Tarjeta De Crédito;1066,99;2500,0;2029-12-19;2025-12-07;Entertainment;22,74;Web;Activo
C001717;Cliente 1717;Premium;Guayaquil;32,0;8806,3;Tarjeta De Crédito;3149,0;14600,0;2028-10-19;2025-07-09;Health;80,09;App;Activo
C000816;Cliente 0816;Pyme;Quito;53,0;2868,59;Tarjeta De Crédito;1075,91;4100,0;2026-09-25;2025-10-06;Food;233,13;Branch;Activo
C001879;Cliente 1879;Mass;Loja;39,0;1401,53;Crédito Vehicular;15506,49;0,0;2031-12-17;2025-11-05;No Aplica;0,0;Web;Activo
C001896;Cliente 1896;Mass;Manta;49,0;1054,59;Cuenta De Ahorros;-100,0;0,0;;2025-03-12;No Aplica;0,0;Atm;Activo
C001352;Cliente 1352;Mass;Quito;36,0;1014,65;Tarjeta De Crédito;1171,48;2300,0;2027-12-23;2026-03-04;Fuel;132,79;Web;Activo
C000041;Cliente 0041;Joven;Quito;42,0;591,95;Cuenta De Ahorros;98,89;0,0;;2025-03-28;No Aplica;0,0;Branch;Activo
C001671;Cliente 1671;Mass;Guayaquil;37,0;1267,11;Crédito Hipotecario;44854,42;0,0;2030-10-06;2026-02-10;No Aplica;0,0;Web;Activo
C000385;Cliente 0385;Affluent;Guayaquil;42,0;3141,0;Tarjeta De Crédito;3524,34;4900,0;2028-08-20;2025-04-17;Education;132,39;Pos;Activo
C000370;Cliente 0370;Pyme;Guayaquil;58,0;3180,36;Cuenta Corriente;11075,41;0,0;;2026-01-22;No Aplica;0,0;Branch;Activo
C001454;Cliente 1454;Mass;Guayaquil;47,0;1173,62;Tarjeta De Crédito;623,68;3400,0;2026-10-17;2025-10-22;Travel;82,66;Pos;Activo
C000455;Cliente 0455;Joven;Cuenca;54,0;460,22;Tarjeta De Crédito;177,82;1200,0;2030-05-31;2026-06-19;Technology;23,63;Pos;Activo
C001778;Cliente 1778;Mass;Quito;29,0;785,63;Tarjeta De Crédito;605,26;1400,0;2027-09-08;2026-01-20;Supermarket;68,45;Atm;Activo
C000438;Cliente 0438;Affluent;Guayaquil;22,0;4394,06;Tarjeta De Crédito;2723,15;7700,0;2029-05-24;2025-10-17;Travel;237,83;Pos;Activo
C000134;Cliente 0134;Mass;Manta;37,0;568,13;Crédito Hipotecario;70186,33;0,0;2031-04-12;2026-08-17;No Aplica;0,0;Branch;Activo
C001262;Cliente 1262;Affluent;Guayaquil;42,0;1949,59;Tarjeta De Crédito;468,89;2300,0;2029-06-01;2025-04-25;Technology;94,78;Pos;Activo
C001474;Cliente 1474;Mass;Quito;51,0;1200,18;Tarjeta De Crédito;419,59;2600,0;2027-12-05;2026-05-30;Technology;66,78;Web;Activo
C000482;Cliente 0482;Affluent;Quito;32,0;1254,56;Cuenta Corriente;2625,4;0,0;;2026-05-27;No Aplica;0,0;Web;Activo
C000562;Cliente 0562;Mass;Manta;22,0;963,67;Tarjeta De Crédito;855,77;1800,0;2027-09-25;2025-03-16;Streaming;74,2;Pos;Activo
C001132;Cliente 1132;Joven;Quito;23,0;634,96;Tarjeta De Crédito;593,59;1700,0;2028-04-25;2025-06-30;Supermarket;88,22;Pos;Activo
C000742;Cliente 0742;Mass;Guayaquil;37,0;1058,89;Tarjeta De Crédito;1428,46;2600,0;2027-03-10;2026-05-15;Streaming;71,52;Pos;Activo
C001143;Cliente 1143;Premium;Guayaquil;20,0;7075,0;Crédito Vehicular;27355,75;0,0;2029-08-20;2026-01-21;No Aplica;0,0;Web;Activo
C000035;Cliente 0035;Pyme;Guayaquil;36,0;2601,37;Tarjeta De Crédito;3328,34;7500,0;2027-01-31;2025-11-25;Food;136,7;Web;Activo
C000036;Cliente 0036;Mass;Cuenca;18,0;1709,76;Tarjeta De Crédito;1732,13;4800,0;2027-05-14;2025-12-12;Food;125,23;App;Activo
C000520;Cliente 0520;Mass;Cuenca;40,0;928,56;Tarjeta De Crédito;830,84;2400,0;2027-09-15;2026-06-20;Travel;13,57;Pos;Activo
C001224;Cliente 1224;Joven;Quito;62,0;452,45;Crédito Hipotecario;50363,93;0,0;2027-03-31;2025-06-21;No Aplica;0,0;Branch;Activo
C000797;Cliente 0797;Mass;Ambato;36,0;1212,29;Cuenta De Ahorros;-100,0;0,0;;2025-05-16;No Aplica;0,0;Pos;Activo
C000681;Cliente 0681;Affluent;Quito;41,0;2182,48;Tarjeta De Crédito;600,5;4300,0;2027-06-12;2025-12-20;Fuel;142,68;Pos;Activo
C000640;Cliente 0640;Affluent;Guayaquil;29,0;1048,61;Tarjeta De Crédito;816,72;1600,0;2028-02-04;2025-10-25;Education;57,93;Pos;Activo
C001437;Cliente 1437;Mass;Guayaquil;44,0;1222,79;Cuenta De Ahorros;-100,0;0,0;;2025-06-26;No Aplica;0,0;Web;Activo
C000010;Cliente 0010;Mass;Quito;45,0;695,13;Tarjeta De Crédito;270,43;2000,0;2027-12-19;2026-01-24;Supermarket;34,36;Pos;Activo
C000368;Cliente 0368;Mass;Loja;30,0;653,21;Crédito De Consumo;5265,87;0,0;2028-05-26;2026-03-26;No Aplica;0,0;App;Activo
C000409;Cliente 0409;Mass;Quito;48,0;1408,52;Tarjeta De Crédito;0,0;2000,0;2028-11-09;2026-06-24;Supermarket;147,75;App;Activo
C000733;Cliente 0733;Mass;Quito;52,0;1981,25;Tarjeta De Crédito;1502,77;2900,0;2028-03-05;2025-07-10;Travel;53,07;Pos;Activo
C000375;Cliente 0375;Mass;Quito;48,0;671,4;Tarjeta De Crédito;166,08;1100,0;2028-05-18;2025-06-11;Supermarket;12,78;App;Activo
C000319;Cliente 0319;Mass;Guayaquil;34,0;552,26;Crédito Vehicular;10503,14;0,0;2032-03-31;2026-06-17;No Aplica;0,0;App;Activo
C000072;Cliente 0072;Premium;Guayaquil;47,0;2316,76;Crédito Vehicular;14639,41;0,0;2031-03-16;2026-02-28;No Aplica;0,0;Atm;Activo
C000338;Cliente 0338;Mass;Quito;34,0;1337,42;Tarjeta De Crédito;1885,98;3700,0;2028-08-16;2026-01-19;Entertainment;45,15;Branch;Activo
C000348;Cliente 0348;Affluent;Guayaquil;43,0;4111,28;Tarjeta De Crédito;1939,99;6700,0;2029-10-22;2025-03-10;Others;95,24;Web;Activo
C000452;Cliente 0452;Joven;Quito;39,0;1218,74;Tarjeta De Crédito;1231,82;2900,0;2027-12-12;2025-09-18;Supermarket;42,66;App;Activo
C000481;Cliente 0481;Pyme;Quito;36,0;2467,61;Cuenta De Ahorros;-100,0;0,0;;2026-04-14;No Aplica;0,0;Web;Activo
C002027;Cliente 2027;Mass;Quito;47,0;593,76;Crédito Hipotecario;64312,4;0,0;2031-02-12;2025-04-19;No Aplica;0,0;Web;Activo
C001570;Cliente 1570;Mass;Manta;47,0;802,03;Tarjeta De Crédito;203,22;1000,0;2029-11-21;2025-04-22;Travel;43,05;Pos;Activo
C001093;Cliente 1093;Affluent;Guayaquil;41,0;3445,57;Tarjeta De Crédito;1108,43;7900,0;2030-01-16;2025-10-03;Health;336,57;App;Activo
C000870;Cliente 0870;Premium;Quito;66,0;7977,34;Tarjeta De Crédito;6292,8;18100,0;2027-08-23;2025-08-08;Technology;190,62;Pos;Activo
C000351;Cliente 0351;Mass;Loja;60,0;629,39;Tarjeta De Crédito;72,79;700,0;2026-12-28;2026-07-07;Supermarket;61,87;Pos;Activo
C000608;Cliente 0608;Mass;Guayaquil;26,0;553,49;Tarjeta De Crédito;94,12;1000,0;2026-10-14;2025-12-24;Entertainment;13,39;Pos;Activo
C002022;Cliente 2022;Affluent;Loja;56,0;4003,36;Crédito De Consumo;11768,45;0,0;2029-09-24;2025-12-27;No Aplica;0,0;Web;Activo
C000581;Cliente 0581;Affluent;Guayaquil;36,0;2946,73;Tarjeta De Crédito;1654,62;6300,0;2026-11-25;2025-07-18;Food;145,08;Web;Activo
C001672;Cliente 1672;Affluent;Desconocida;28,0;2221,26;Tarjeta De Crédito;1187,93;3900,0;2030-07-22;2026-08-10;Food;704,68;App;Activo
C001153;Cliente 1153;Premium;Loja;30,0;6713,74;Crédito De Consumo;12822,55;0,0;2029-04-18;2026-07-04;No Aplica;0,0;Web;Activo
C001567;Cliente 1567;Pyme;Guayaquil;40,0;4534,21;Tarjeta De Crédito;2077,52;4600,0;2026-10-18;2025-08-27;Food;209,84;App;Activo
C002194;Cliente 2194;Mass;Quito;45,0;1102,46;Tarjeta De Crédito;752,74;3000,0;2030-06-01;2026-08-27;Others;45,26;Pos;Activo
C001897;Cliente 1897;Affluent;Quito;42,0;1372,11;Crédito Vehicular;27372,26;0,0;2030-02-15;2026-01-29;No Aplica;0,0;Branch;Activo
C000376;Cliente 0376;Premium;Guayaquil;46,0;1741,64;Tarjeta De Crédito;1236,01;4700,0;2027-10-23;2026-02-25;Technology;87,13;Pos;Activo
C002060;Cliente 2060;Mass;Quito;36,0;671,64;Tarjeta De Crédito;174,97;700,0;2029-11-26;2025-11-20;Technology;43,93;Pos;Activo
C000243;Cliente 0243;Pyme;Desconocida;18,0;1598,36;Cuenta Corriente;1715,68;0,0;;2026-04-20;No Aplica;0,0;App;Activo
C000700;Cliente 0700;Mass;Manta;48,0;1501,49;Tarjeta De Crédito;1603,11;2500,0;2027-07-01;2025-03-22;Streaming;158,8;Web;Activo
C000433;Cliente 0433;Joven;Guayaquil;22,0;927,25;Tarjeta De Crédito;727,42;1400,0;2029-04-17;2025-01-10;Health;39,03;Web;Activo
C000209;Cliente 0209;Joven;Quito;48,0;931,16;Tarjeta De Crédito;830,76;1500,0;2028-05-07;2025-02-15;Others;22,3;App;Activo
C000632;Cliente 0632;Mass;Manta;56,0;570,62;Tarjeta De Crédito;662,09;1000,0;2029-04-24;2026-01-16;Food;18,84;Pos;Activo
C001464;Cliente 1464;Joven;Guayaquil;38,0;6482,36;Crédito Vehicular;13342,94;0,0;2031-10-28;2026-05-06;No Aplica;0,0;Branch;Activo
C000309;Cliente 0309;Affluent;Quito;35,0;3795,65;Crédito De Consumo;4209,65;0,0;2031-04-22;2025-06-14;No Aplica;0,0;Web;Activo
C000016;Cliente 0016;Mass;Guayaquil;47,0;622,99;Crédito Vehicular;5235,56;0,0;2031-07-04;2025-09-14;No Aplica;0,0;Web;Activo
C002131;Cliente 2131;Premium;Manta;34,0;4362,12;Tarjeta De Crédito;1834,02;7000,0;2030-03-05;2025-08-25;Supermarket;145,73;Pos;Activo
C001103;Cliente 1103;Mass;Guayaquil;58,0;504,33;Crédito Hipotecario;121541,92;0,0;2029-07-26;2026-05-02;No Aplica;0,0;Web;Activo
C000375;Cliente 0375;Mass;Quito;48,0;671,4;Crédito Vehicular;21211,94;0,0;2029-12-04;2025-05-10;No Aplica;0,0;App;Activo
C000838;Cliente 0838;Affluent;Loja;39,0;2497,79;Crédito De Consumo;19119,32;0,0;2028-06-19;2025-09-04;No Aplica;0,0;App;Activo
C001646;Cliente 1646;Premium;Guayaquil;37,0;4310,65;Tarjeta De Crédito;0,0;4400,0;2029-09-18;2025-08-08;Supermarket;245,41;App;Activo
C001653;Cliente 1653;Pyme;Quito;30,0;3856,16;Tarjeta De Crédito;3084,91;11500,0;2028-04-16;2025-06-18;Food;855,5;Atm;Activo
C000152;Cliente 0152;Affluent;Manta;35,0;1951,46;Tarjeta De Crédito;1244,12;2700,0;2029-04-04;2025-09-07;Travel;197,97;App;Activo
C001023;Cliente 1023;Premium;Loja;39,0;4623,4;Tarjeta De Crédito;2957,04;9600,0;2027-08-24;2026-08-31;Streaming;503,46;Pos;Activo
C001112;Cliente 1112;Mass;Guayaquil;19,0;2833,59;Tarjeta De Crédito;1376,25;3900,0;2030-08-25;2026-07-25;Technology;103,54;Atm;Activo
C001289;Cliente 1289;Premium;Quito;51,0;4273,72;Cuenta Corriente;1968,3;0,0;;2026-02-03;No Aplica;0,0;Web;Activo
C001464;Cliente 1464;Premium;Guayaquil;38,0;6482,36;Crédito Vehicular;0,0;0,0;2031-10-28;2026-08-24;No Aplica;0,0;Branch;Activo
C001582;Cliente 1582;Joven;Cuenca;49,0;609,03;Crédito Vehicular;0,0;0,0;2029-10-03;2026-06-25;No Aplica;0,0;Web;Activo
C001426;Cliente 1426;Premium;Guayaquil;40,0;5753,58;Tarjeta De Crédito;2217,8;7500,0;2027-01-18;2025-09-15;Streaming;124,95;Pos;Activo
C000391;Cliente 0391;Mass;Ambato;25,0;1490,78;Crédito Hipotecario;84281,93;0,0;2030-11-07;2026-02-03;No Aplica;0,0;Web;Activo
C000833;Cliente 0833;Pyme;Quito;28,0;2227,42;Tarjeta De Crédito;2600,62;4400,0;2027-02-08;2026-04-22;Technology;456,5;App;Activo
C001409;Cliente 1409;Affluent;Ambato;36,0;3015,72;Tarjeta De Crédito;0,0;4700,0;2029-10-31;2025-03-01;Streaming;391,11;Pos;Activo
C000304;Cliente 0304;Joven;Guayaquil;40,0;606,73;Tarjeta De Crédito;173,87;700,0;2027-11-15;2025-05-18;Supermarket;33,97;App;Activo
C000406;Cliente 0406;Affluent;Guayaquil;68,0;2173,31;Tarjeta De Crédito;1314,4;6400,0;2027-09-15;2025-02-24;Food;39,23;Pos;Activo
C001127;Cliente 1127;Affluent;Quito;49,0;2181,69;Crédito Vehicular;6740,33;0,0;2029-06-25;2025-10-03;No Aplica;0,0;Atm;Activo
C001664;Cliente 1664;Mass;Cuenca;42,0;606,05;Tarjeta De Crédito;500,38;1400,0;2030-04-30;2026-02-18;Entertainment;160,46;Pos;Activo
C000760;Cliente 0760;Premium;Guayaquil;46,0;4056,48;Crédito Hipotecario;80592,08;0,0;2030-08-24;2025-12-25;No Aplica;0,0;Web;Activo
C001879;Cliente 1879;Mass;Loja;39,0;1401,53;Tarjeta De Crédito;138,89;2000,0;2027-11-05;2025-01-02;Food;158,68;Pos;Activo
C001178;Cliente 1178;Affluent;Guayaquil;43,0;2966,11;Tarjeta De Crédito;415,63;4000,0;2030-07-16;2025-11-05;Supermarket;85,72;App;Activo
C001849;Cliente 1849;Mass;Loja;34,0;529,01;Tarjeta De Crédito;0,0;600,0;2028-12-29;2026-04-24;Food;5,76;Pos;Activo
C000390;Cliente 0390;Affluent;Cuenca;46,0;1620,32;Tarjeta De Crédito;1439,62;3600,0;2026-11-04;2026-06-12;Supermarket;76,49;Web;Activo
C000177;Cliente 0177;Affluent;Quito;32,0;2256,64;Tarjeta De Crédito;1347,23;4200,0;2030-02-10;2025-06-03;Streaming;52,7;Pos;Activo
C000288;Cliente 0288;Mass;Guayaquil;25,0;658,77;Crédito Vehicular;7753,94;0,0;2030-04-13;2025-01-01;No Aplica;0,0;Branch;Activo
C000188;Cliente 0188;Joven;Guayaquil;31,0;914,66;Crédito De Consumo;3401,02;0,0;2029-06-24;2026-05-10;No Aplica;0,0;Branch;Activo
C000116;Cliente 0116;Affluent;Loja;31,0;2641,54;Tarjeta De Crédito;4300,74;5600,0;2029-05-07;2026-01-15;Food;77,74;Pos;Activo
C000390;Cliente 0390;Affluent;Cuenca;46,0;1620,32;Tarjeta De Crédito;1439,62;3600,0;2026-11-04;2026-08-01;Fuel;30,23;Branch;Activo
C001759;Cliente 1759;Pyme;Desconocida;33,0;3047,98;Tarjeta De Crédito;2001,95;4300,0;2029-08-16;2026-04-25;Food;134,78;Pos;Activo
C000432;Cliente 0432;Mass;Guayaquil;39,0;1061,42;Tarjeta De Crédito;351,16;1200,0;2027-06-24;2025-01-14;Supermarket;27,84;Pos;Activo
C001948;Cliente 1948;Joven;Quito;43,0;432,69;Tarjeta De Crédito;482,45;1200,0;2026-11-13;2025-09-15;Supermarket;41,28;App;Activo
C002187;Cliente 2187;Mass;Quito;27,0;1058,88;Tarjeta De Crédito;1380,8;2400,0;2030-05-01;2025-05-08;Travel;12,78;Pos;Activo
C000330;Cliente 0330;Mass;Quito;45,0;413,57;Tarjeta De Crédito;464,6;1200,0;2027-07-11;2025-08-29;Travel;13,92;App;Activo
C002186;Cliente 2186;Mass;Guayaquil;18,0;489,3;Tarjeta De Crédito;337,03;900,0;2027-06-22;2025-04-29;Technology;25,47;Pos;Activo
C001166;Cliente 1166;Affluent;Guayaquil;36,0;2741,29;Tarjeta De Crédito;2023,93;6100,0;2030-05-31;2026-02-01;Technology;206,03;Branch;Activo
C000376;Cliente 0376;Premium;Guayaquil;46,0;1741,64;Tarjeta De Crédito;1236,01;4700,0;2027-10-23;2025-05-14;Supermarket;83,1;Pos;Activo
C001643;Cliente 1643;Affluent;Quito;26,0;1338,55;Tarjeta De Crédito;786,66;1700,0;2028-03-28;2025-06-06;Streaming;61,62;App;Activo
C000855;Cliente 0855;Pyme;Ambato;31,0;2741,08;Crédito Hipotecario;64575,95;0,0;2027-04-12;2025-05-16;No Aplica;0,0;App;Activo
C001246;Cliente 1246;Premium;Guayaquil;27,0;2955,96;Tarjeta De Crédito;958,9;7100,0;2029-01-22;2025-07-28;Supermarket;391,29;Web;Activo
C000613;Cliente 0613;Mass;Guayaquil;39,0;1064,77;Tarjeta De Crédito;211,27;1300,0;2028-03-06;2026-01-14;Supermarket;61,95;Pos;Activo
C001896;Cliente 1896;Mass;Manta;49,0;1054,59;Tarjeta De Crédito;467,62;2500,0;2030-09-17;2026-06-09;Supermarket;73,87;Pos;Activo
C001928;Cliente 1928;Mass;Cuenca;41,0;847,45;Tarjeta De Crédito;748,49;1500,0;2029-08-15;2025-04-20;Education;48,93;Web;Activo
C001685;Cliente 1685;Mass;Quito;49,0;1023,74;Tarjeta De Crédito;2168,45;2200,0;2027-08-03;2025-12-22;Entertainment;42,36;Pos;Activo
C000556;Cliente 0556;Mass;Ambato;27,0;881,1;Tarjeta De Crédito;1341,11;1700,0;2029-03-12;2025-10-22;Technology;42,03;Atm;Activo
C000943;Cliente 0943;Pyme;Loja;44,0;1213,13;Tarjeta De Crédito;350,56;2300,0;2029-12-20;2025-05-04;Supermarket;66,78;Pos;Activo
C000933;Cliente 0933;Mass;Quito;48,0;1310,69;Tarjeta De Crédito;676,08;2400,0;2027-12-23;2025-03-09;Food;54,19;Branch;Activo
C000177;Cliente 0177;Affluent;Quito;32,0;2256,64;Tarjeta De Crédito;1347,23;4200,0;2030-02-10;2026-02-24;Streaming;74,81;Branch;Activo
C001250;Cliente 1250;Pyme;Guayaquil;35,0;2916,91;Tarjeta De Crédito;1244,39;7500,0;2029-08-03;2025-01-26;Food;329,08;Pos;Activo
C001440;Cliente 1440;Joven;Quito;31,0;716,14;Tarjeta De Crédito;248,16;1100,0;2030-03-10;2026-03-30;Streaming;12,41;Pos;Activo
C001082;Cliente 1082;Mass;Guayaquil;56,0;782,8;Tarjeta De Crédito;615,38;2100,0;2027-04-08;2026-05-29;Others;51,83;App;Activo
C001923;Cliente 1923;Joven;Cuenca;39,0;1319,34;Tarjeta De Crédito;387,81;3000,0;2028-06-28;2025-03-13;Food;191,89;Pos;Activo
C000930;Cliente 0930;Mass;Guayaquil;27,0;911,57;Tarjeta De Crédito;485,53;1600,0;2028-11-26;2026-01-25;Streaming;140,55;Pos;Activo
C001813;Cliente 1813;Joven;Quito;48,0;1172,55;Cuenta De Ahorros;-100,0;0,0;;2025-08-12;No Aplica;0,0;Web;Activo
C000094;Cliente 0094;Mass;Cuenca;38,0;467,24;Cuenta Corriente;1224,67;0,0;;2025-03-30;No Aplica;0,0;Branch;Activo
C000548;Cliente 0548;Premium;Guayaquil;33,0;2792,79;Tarjeta De Crédito;1593,14;7200,0;2030-09-19;2026-08-27;Streaming;61,2;Atm;Activo
C001755;Cliente 1755;Mass;Loja;46,0;2462,35;Crédito Hipotecario;73760,78;0,0;2030-10-06;2025-04-08;No Aplica;0,0;App;Activo
C000319;Cliente 0319;Mass;Guayaquil;34,0;552,26;Tarjeta De Crédito;357,08;1200,0;2030-06-03;2025-01-22;Education;22,76;Pos;Activo
C000147;Cliente 0147;Premium;Quito;59,0;3968,35;Tarjeta De Crédito;1949,43;8100,0;2027-12-28;2026-06-25;Technology;63,51;App;Activo
C001420;Cliente 1420;Mass;Manta;33,0;923,03;Tarjeta De Crédito;387,47;2400,0;2026-10-22;2025-10-13;Health;37,41;App;Activo
C001660;Cliente 1660;Mass;Guayaquil;53,0;667,98;Cuenta De Ahorros;785,52;0,0;;2025-12-30;No Aplica;0,0;Web;Activo
C001236;Cliente 1236;Premium;Manta;52,0;2875,66;Crédito Vehicular;15271,72;0,0;2030-07-18;2026-01-12;No Aplica;0,0;Web;Activo
C000604;Cliente 0604;Premium;Ambato;28,0;4163,61;Tarjeta De Crédito;3025,67;6400,0;2028-04-09;2026-06-30;Food;631,4;Branch;Activo
C000981;Cliente 0981;Mass;Manta;46,0;1098,41;Tarjeta De Crédito;882,28;2800,0;2029-06-07;2025-08-01;Education;14,96;Pos;Activo
C000343;Cliente 0343;Pyme;Quito;33,0;5926,01;Tarjeta De Crédito;6375,55;16600,0;2027-12-26;2026-02-10;Technology;266,95;Pos;Activo
C002160;Cliente 2160;Affluent;Desconocida;18,0;3836,13;Tarjeta De Crédito;0,0;11100,0;2027-02-10;2025-02-22;Food;335,42;Pos;Activo
C001911;Cliente 1911;Premium;Quito;38,0;4813,46;Tarjeta De Crédito;5287,3;13600,0;2028-09-18;2026-08-31;Others;274,91;App;Activo
C000505;Cliente 0505;Premium;Quito;50,0;3095,13;Tarjeta De Crédito;1054,39;6300,0;2028-04-05;2025-08-19;Education;324,17;Branch;Activo
C002113;Cliente 2113;Pyme;Guayaquil;42,0;2592,0;Tarjeta De Crédito;3201,67;7600,0;2027-03-21;2025-08-12;Technology;135,66;App;Activo
C000367;Cliente 0367;Joven;Quito;22,0;785,39;Cuenta De Ahorros;1278,74;0,0;;2026-02-02;No Aplica;0,0;Branch;Activo
C000640;Cliente 0640;Affluent;Guayaquil;29,0;1048,61;Tarjeta De Crédito;816,72;1600,0;2028-02-04;2025-03-02;Others;65,94;Pos;Activo
C001073;Cliente 1073;Pyme;Guayaquil;37,0;3030,13;Tarjeta De Crédito;4856,34;8800,0;2030-09-06;2026-08-09;Supermarket;200,28;App;Activo
C001870;Cliente 1870;Affluent;Loja;20,0;2595,35;Tarjeta De Crédito;1374,23;6000,0;2027-08-23;2026-08-14;Technology;144,79;Branch;Activo
C001575;Cliente 1575;Premium;Quito;24,0;5508,21;Tarjeta De Crédito;4440,35;12500,0;2028-03-31;2026-01-02;Health;180,74;Pos;Activo
C001491;Cliente 1491;Pyme;Quito;26,0;2786,48;Tarjeta De Crédito;1829,32;5200,0;2028-01-12;2026-06-04;Education;201,29;Pos;Activo
C000545;Cliente 0545;Mass;Guayaquil;46,0;1194,51;Tarjeta De Crédito;930,46;2700,0;2030-08-13;2025-03-02;Supermarket;21,49;Pos;Activo
C000516;Cliente 0516;Mass;Guayaquil;29,0;762,38;Tarjeta De Crédito;450,19;1200,0;2026-11-22;2025-07-14;Entertainment;114,1;Branch;Activo
C001233;Cliente 1233;Premium;Guayaquil;49,0;5660,37;Crédito Hipotecario;80822,74;0,0;2031-09-07;2026-07-19;No Aplica;0,0;Branch;Activo
C001949;Cliente 1949;Mass;Quito;33,0;582,27;Tarjeta De Crédito;140,32;600,0;2027-09-06;2025-01-07;Travel;15,78;Pos;Activo
C001325;Cliente 1325;Pyme;Quito;47,0;2637,52;Crédito De Consumo;9905,23;0,0;2032-08-28;2026-06-13;No Aplica;0,0;App;Activo
C001155;Cliente 1155;Mass;Guayaquil;37,0;754,58;Tarjeta De Crédito;192,9;1200,0;2027-07-02;2025-05-05;Food;9,96;Pos;Activo
